timestamp,chip_id,power_mw,temperature_c,timing_errors
2023-01-02 15:02:42,chip_4,5920,65.98,0
2023-01-02 15:03:51,chip_11,4162,43.3,0
2023-01-02 15:04:18,chip_44,6962,88.73,0
2023-01-02 15:05:30,chip_35,5396,58.59,1
2023-01-02 15:06:04,chip_12,1791,35.0,0
2023-01-02 15:07:27,chip_24,6002,72.62,0
2023-01-02 15:08:01,chip_44,2438,36.24,0
2023-01-02 15:09:09,chip_40,4644,55.61,3
2023-01-02 15:09:10,chip_19,5265,53.27,0
2023-01-02 15:10:11,chip_30,8463,94.54,0
2023-01-02 15:10:41,chip_43,4580,57.51,0
2023-01-02 15:10:53,chip_15,3305,40.8,0
2023-01-02 15:11:49,chip_17,5606,64.13,0
2023-01-02 15:12:31,chip_36,8457,94.19,0
2023-01-02 15:13:29,chip_22,5326,59.27,0
2023-01-02 15:15:27,chip_30,4327,52.69,0
2023-01-02 15:16:33,chip_31,4600,56.45,0
2023-01-02 15:17:29,chip_15,5529,58.18,0
2023-01-02 15:19:19,chip_48,4177,59.09,0
2023-01-02 15:19:41,chip_7,4317,49.05,0
2023-01-02 15:21:25,chip_19,7579,84.97,0
2023-01-02 15:23:18,chip_33,7716,88.4,0
2023-01-02 15:23:52,chip_19,6099,71.96,0
2023-01-02 15:25:14,chip_33,5835,65.38,0
2023-01-02 15:26:10,chip_15,2975,39.4,0
2023-01-02 15:27:39,chip_17,1664,35.0,0
2023-01-02 15:28:44,chip_18,4318,48.45,4
2023-01-02 15:28:53,chip_43,4951,65.66,0
2023-01-02 15:28:54,chip_31,4719,52.63,0
2023-01-02 15:29:57,chip_8,4549,60.54,0
2023-01-02 15:30:41,chip_24,3822,48.06,0
2023-01-02 15:30:47,chip_27,4995,64.02,3
2023-01-02 15:32:17,chip_49,3217,47.05,0
2023-01-02 15:33:31,chip_39,7260,80.35,0
2023-01-02 15:35:03,chip_31,5392,67.47,0
2023-01-02 15:36:38,chip_17,7066,89.07,0
2023-01-02 15:37:12,chip_13,5249,63.43,0
2023-01-02 15:39:10,chip_43,6982,78.23,0
2023-01-02 15:40:22,chip_12,4696,56.63,0
2023-01-02 15:40:52,chip_34,5065,53.46,4
2023-01-02 15:42:45,chip_31,4429,54.69,0
2023-01-02 15:43:22,chip_19,3779,49.68,0
2023-01-02 15:43:35,chip_20,4505,57.43,0
2023-01-02 15:45:06,chip_16,5796,78.11,0
2023-01-02 15:46:44,chip_12,4838,65.2,0
2023-01-02 15:46:55,chip_21,3905,50.44,0
2023-01-02 15:48:31,chip_20,3427,48.08,0
2023-01-02 15:50:11,chip_39,5191,60.05,0
2023-01-02 15:51:25,chip_11,5942,65.8,0
2023-01-02 15:52:56,chip_26,5581,69.81,0
2023-01-02 15:53:01,chip_26,6867,80.8,0
2023-01-02 15:53:59,chip_18,6892,74.31,0
2023-01-02 15:55:14,chip_20,3561,47.05,0
2023-01-02 15:56:48,chip_40,3774,41.66,0
2023-01-02 15:58:23,chip_10,7757,82.01,0
2023-01-02 15:59:54,chip_0,3609,41.2,0
2023-01-02 16:01:36,chip_49,4051,55.76,0
2023-01-02 16:02:22,chip_21,2552,36.4,0
2023-01-02 16:03:36,chip_33,5272,60.1,0
2023-01-02 16:04:57,chip_37,4996,62.49,0
2023-01-02 16:05:29,chip_32,6292,70.9,0
2023-01-02 16:06:07,chip_10,6646,69.17,0
2023-01-02 16:06:33,chip_13,2511,35.0,0
2023-01-02 16:06:41,chip_2,1942,35.0,0
2023-01-02 16:07:27,chip_34,6873,85.02,0
2023-01-02 16:09:08,chip_21,7393,91.29,0
2023-01-02 16:09:53,chip_42,6966,86.74,0
2023-01-02 16:10:29,chip_47,4038,47.21,0
2023-01-02 16:10:38,chip_48,3374,48.94,0
2023-01-02 16:12:13,chip_18,5012,57.89,0
2023-01-02 16:13:31,chip_30,6625,76.71,0
2023-01-02 16:15:25,chip_9,6226,71.85,0
2023-01-02 16:17:02,chip_21,5513,65.45,0
2023-01-02 16:17:36,chip_19,5432,60.24,0
2023-01-02 16:17:41,chip_22,6122,67.83,0
2023-01-02 16:19:24,chip_39,5118,72.6,0
2023-01-02 16:20:56,chip_0,4727,64.13,0
2023-01-02 16:22:10,chip_36,6825,79.09,0
2023-01-02 16:22:31,chip_14,4814,57.26,0
2023-01-02 16:22:35,chip_9,5016,49.14,0
2023-01-02 16:24:26,chip_37,7296,85.02,0
2023-01-02 16:25:39,chip_15,7032,73.03,0
2023-01-02 16:26:32,chip_47,8374,91.89,0
2023-01-02 16:28:23,chip_4,6591,75.29,0
2023-01-02 16:29:49,chip_42,4868,56.21,0
2023-01-02 16:30:12,chip_28,5743,59.05,0
2023-01-02 16:30:45,chip_21,5096,69.63,0
2023-01-02 16:32:22,chip_17,5499,61.41,0
2023-01-02 16:34:13,chip_7,5043,62.96,0
2023-01-02 16:35:39,chip_12,4049,46.72,0
2023-01-02 16:37:25,chip_33,8623,102.37,0
2023-01-02 16:38:25,chip_22,6906,76.84,0
2023-01-02 16:39:29,chip_11,6223,71.97,0
2023-01-02 16:40:00,chip_37,7341,83.84,0
2023-01-02 16:41:22,chip_1,5972,73.08,0
2023-01-02 16:43:15,chip_43,7118,79.08,0
2023-01-02 16:44:39,chip_45,6378,74.75,0
2023-01-02 16:45:18,chip_10,3581,49.04,0
2023-01-02 16:45:35,chip_8,5119,62.71,0
2023-01-02 16:45:38,chip_20,4533,54.55,0
2023-01-02 16:46:09,chip_8,4416,58.19,0
2023-01-02 16:48:00,chip_18,1000,35.0,0
2023-01-02 16:48:15,chip_0,2991,36.64,0
2023-01-02 16:48:20,chip_9,2101,35.0,0
2023-01-02 16:48:42,chip_37,5778,71.32,0
2023-01-02 16:50:04,chip_0,5168,63.89,0
2023-01-02 16:51:01,chip_43,4224,52.93,0
2023-01-02 16:51:14,chip_38,4287,58.74,0
2023-01-02 16:51:56,chip_2,3496,41.7,2
2023-01-02 16:52:42,chip_31,12000,110.0,0
2023-01-02 16:54:02,chip_29,5689,78.61,0
2023-01-02 16:54:37,chip_7,6385,70.92,0
2023-01-02 16:55:55,chip_21,7197,90.96,0
2023-01-02 16:57:12,chip_27,4846,51.94,0
2023-01-02 16:58:35,chip_34,5397,60.89,0
2023-01-02 16:59:01,chip_40,4790,59.79,0
2023-01-02 17:00:50,chip_24,6135,76.14,3
2023-01-02 17:01:34,chip_3,2890,41.67,0
2023-01-02 17:03:02,chip_38,3997,58.0,0
2023-01-02 17:04:30,chip_11,5157,57.01,0
2023-01-02 17:05:26,chip_6,5504,55.91,0
2023-01-02 17:06:27,chip_36,1829,35.0,3
2023-01-02 17:07:53,chip_5,7233,84.37,0
2023-01-02 17:07:55,chip_5,2852,40.05,0
2023-01-02 17:09:32,chip_40,4098,49.46,0
2023-01-02 17:09:48,chip_6,5108,61.14,0
2023-01-02 17:10:27,chip_48,4798,54.99,0
2023-01-02 17:11:30,chip_44,5772,62.76,0
2023-01-02 17:12:42,chip_8,5975,72.82,0
2023-01-02 17:12:57,chip_2,2337,35.0,0
2023-01-02 17:14:01,chip_43,4673,52.0,0
2023-01-02 17:14:04,chip_49,6883,80.57,0
2023-01-02 17:14:22,chip_16,3371,52.75,0
2023-01-02 17:14:40,chip_3,2382,35.0,0
2023-01-02 17:15:25,chip_36,5285,63.38,0
2023-01-02 17:17:14,chip_41,6058,69.3,0
2023-01-02 17:18:41,chip_31,4748,54.49,0
2023-01-02 17:20:39,chip_46,2748,35.53,0
2023-01-02 17:22:31,chip_11,5135,56.87,0
2023-01-02 17:22:57,chip_47,5017,61.98,0
2023-01-02 17:24:25,chip_47,4159,47.11,0
2023-01-02 17:25:41,chip_47,6156,74.53,0
2023-01-02 17:27:23,chip_1,6176,74.81,0
2023-01-02 17:28:51,chip_28,5718,66.95,0
2023-01-02 17:29:18,chip_5,3040,50.17,0
2023-01-02 17:30:43,chip_0,5027,50.68,0
2023-01-02 17:32:38,chip_18,5849,64.71,2
2023-01-02 17:33:33,chip_42,5432,61.81,2
2023-01-02 17:34:53,chip_15,2651,39.92,4
2023-01-02 17:34:55,chip_4,5458,70.61,0
2023-01-02 17:35:14,chip_46,4244,57.06,0
2023-01-02 17:35:35,chip_46,3743,43.85,0
2023-01-02 17:36:06,chip_19,4624,47.96,0
2023-01-02 17:36:42,chip_34,7328,76.0,0
2023-01-02 17:38:37,chip_27,6540,68.8,0
2023-01-02 17:39:33,chip_14,8009,85.96,0
2023-01-02 17:39:57,chip_5,6302,77.45,0
2023-01-02 17:41:14,chip_0,3490,44.02,0
2023-01-02 17:42:45,chip_11,4297,48.84,0
2023-01-02 17:44:22,chip_19,3825,49.27,0
2023-01-02 17:46:18,chip_23,5578,66.11,0
2023-01-02 17:46:28,chip_48,7522,77.05,0
2023-01-02 17:46:38,chip_6,7207,86.25,0
2023-01-02 17:48:27,chip_32,6654,71.46,0
2023-01-02 17:50:01,chip_23,2016,35.0,0
2023-01-02 17:51:39,chip_18,6175,64.78,0
2023-01-02 17:52:11,chip_3,7327,83.67,0
2023-01-02 17:53:12,chip_36,6415,77.5,0
2023-01-02 17:54:32,chip_22,5653,66.68,0
2023-01-02 17:55:00,chip_41,4767,56.83,0
2023-01-02 17:55:41,chip_7,4887,56.64,0
2023-01-02 17:56:38,chip_10,4912,57.82,0
2023-01-02 17:57:34,chip_25,4481,49.96,0
2023-01-02 17:58:49,chip_4,7192,82.57,0
2023-01-02 18:00:31,chip_37,6992,79.9,0
2023-01-02 18:00:54,chip_36,5396,67.1,0
2023-01-02 18:01:43,chip_25,9938,107.29,0
2023-01-02 18:02:50,chip_8,3853,46.95,0
2023-01-02 18:03:27,chip_4,6323,76.43,0
2023-01-02 18:04:41,chip_12,5750,62.55,0
2023-01-02 18:05:46,chip_23,4059,59.45,0
2023-01-02 18:07:15,chip_1,4988,61.21,0
2023-01-02 18:08:41,chip_28,3857,58.3,0
2023-01-02 18:10:36,chip_9,7261,82.94,0
2023-01-02 18:11:17,chip_46,1581,35.0,0
2023-01-02 18:13:06,chip_46,5191,68.58,1
2023-01-02 18:14:53,chip_47,5280,66.53,0
2023-01-02 18:15:06,chip_1,6395,78.4,0
2023-01-02 18:16:46,chip_41,4677,57.05,0
2023-01-02 18:18:16,chip_5,4588,55.64,0
2023-01-02 18:19:02,chip_6,3777,39.13,0
2023-01-02 18:20:55,chip_6,7182,75.94,0
2023-01-02 18:22:03,chip_44,5175,55.19,0
2023-01-02 18:23:06,chip_26,6307,66.9,0
2023-01-02 18:24:16,chip_47,1000,35.0,0
2023-01-02 18:25:37,chip_6,5066,55.41,0
2023-01-02 18:27:13,chip_46,4459,51.3,0
2023-01-02 18:27:20,chip_3,3784,51.82,0
2023-01-02 18:29:11,chip_0,3455,47.8,0
2023-01-02 18:29:23,chip_24,4320,52.36,0
2023-01-02 18:29:49,chip_7,5200,62.47,0
2023-01-02 18:31:06,chip_12,5968,62.25,0
2023-01-02 18:32:58,chip_47,4916,62.11,0
2023-01-02 18:33:47,chip_36,4042,48.25,0
2023-01-02 18:35:18,chip_37,2029,35.0,0
2023-01-02 18:35:29,chip_18,5142,57.44,0
2023-01-02 18:35:33,chip_45,4470,52.67,0
2023-01-02 18:36:26,chip_40,7609,80.44,0
2023-01-02 18:36:53,chip_15,6637,77.86,0
2023-01-02 18:38:44,chip_16,2825,36.14,0
2023-01-02 18:38:50,chip_36,3536,43.41,0
2023-01-02 18:39:09,chip_33,3576,41.21,0
2023-01-02 18:39:41,chip_19,5197,60.1,0
2023-01-02 18:39:55,chip_29,4558,56.72,0
2023-01-02 18:40:15,chip_19,3975,51.8,0
2023-01-02 18:40:46,chip_33,6441,78.46,3
2023-01-02 18:40:56,chip_36,1223,35.0,0
2023-01-02 18:42:50,chip_46,3204,38.58,0
2023-01-02 18:44:45,chip_5,2787,39.38,0
2023-01-02 18:45:14,chip_42,6321,73.04,0
2023-01-02 18:46:19,chip_19,5813,72.02,0
2023-01-02 18:47:17,chip_10,5723,68.47,0
2023-01-02 18:49:07,chip_29,4680,60.02,0
2023-01-02 18:49:55,chip_19,7552,89.32,0
2023-01-02 18:50:46,chip_23,4805,59.62,0
2023-01-02 18:51:20,chip_35,3434,37.75,0
2023-01-02 18:52:33,chip_30,6644,85.96,0
2023-01-02 18:52:43,chip_27,6305,68.89,0
2023-01-02 18:54:36,chip_10,8621,98.59,0
2023-01-02 18:55:26,chip_44,6142,73.16,0
2023-01-02 18:56:51,chip_30,5146,60.24,0
2023-01-02 18:58:34,chip_42,3963,43.77,0
2023-01-02 19:00:19,chip_48,6170,67.07,0
2023-01-02 19:00:36,chip_31,3774,44.22,0
2023-01-02 19:02:20,chip_31,6327,69.81,0
2023-01-02 19:02:46,chip_33,5566,56.61,0
2023-01-02 19:03:07,chip_15,6182,66.78,0
2023-01-02 19:03:40,chip_41,4578,58.33,0
2023-01-02 19:03:59,chip_43,5565,64.56,0
2023-01-02 19:04:18,chip_48,2929,35.0,0
2023-01-02 19:05:56,chip_1,3422,51.66,0
2023-01-02 19:07:19,chip_17,5847,65.64,0
2023-01-02 19:07:56,chip_31,4696,62.05,0
2023-01-02 19:09:51,chip_39,6846,83.98,0
2023-01-02 19:11:06,chip_9,8269,84.6,0
2023-01-02 19:11:17,chip_15,2252,38.8,4
2023-01-02 19:12:38,chip_5,5430,70.85,0
2023-01-02 19:13:33,chip_10,5817,66.22,0
2023-01-02 19:15:11,chip_0,8794,104.13,0
2023-01-02 19:15:58,chip_31,6127,73.77,0
2023-01-02 19:16:19,chip_20,6592,83.86,0
2023-01-02 19:18:14,chip_38,6485,63.3,0
2023-01-02 19:19:25,chip_31,7757,83.93,0
2023-01-02 19:20:04,chip_40,4089,52.97,0
2023-01-02 19:21:29,chip_6,6755,83.05,0
2023-01-02 19:21:37,chip_23,6723,83.02,0
2023-01-02 19:23:15,chip_27,5897,70.36,0
2023-01-02 19:23:20,chip_46,3966,55.01,0
2023-01-02 19:24:20,chip_49,4950,61.21,0
2023-01-02 19:25:13,chip_1,7288,82.0,0
2023-01-02 19:26:07,chip_4,5192,89.18,0
2023-01-02 19:26:28,chip_48,4709,60.44,0
2023-01-02 19:26:30,chip_33,5279,53.55,0
2023-01-02 19:27:05,chip_14,5398,66.16,0
2023-01-02 19:27:18,chip_21,7552,83.91,0
2023-01-02 19:28:16,chip_38,4916,55.42,0
2023-01-02 19:28:22,chip_41,4567,60.67,0
2023-01-02 19:29:44,chip_16,6409,66.62,0
2023-01-02 19:29:48,chip_2,5197,54.44,0
2023-01-02 19:30:35,chip_25,6461,72.47,4
2023-01-02 19:31:28,chip_36,8009,82.75,0
2023-01-02 19:32:59,chip_16,2600,35.75,0
2023-01-02 19:34:56,chip_6,4141,58.63,0
2023-01-02 19:36:19,chip_5,5232,60.59,0
2023-01-02 19:37:32,chip_21,4133,49.07,0
2023-01-02 19:39:06,chip_34,4766,51.61,0
2023-01-02 19:40:20,chip_24,2124,39.29,0
2023-01-02 19:41:57,chip_23,2949,48.74,0
2023-01-02 19:43:47,chip_11,4107,45.5,0
2023-01-02 19:45:00,chip_48,4548,50.17,0
2023-01-02 19:45:45,chip_9,3136,40.3,0
2023-01-02 19:46:43,chip_43,5256,64.82,0
2023-01-02 19:48:16,chip_35,4360,58.88,0
2023-01-02 19:49:48,chip_6,5524,60.41,0
2023-01-02 19:50:28,chip_34,7672,81.42,0
2023-01-02 19:51:12,chip_7,3189,36.36,0
2023-01-02 19:51:44,chip_34,5377,59.02,0
2023-01-02 19:53:05,chip_15,5995,65.82,0
2023-01-02 19:53:55,chip_1,4888,60.91,0
2023-01-02 19:55:14,chip_30,3843,42.86,0
2023-01-02 19:56:57,chip_42,3698,48.79,0
2023-01-02 19:58:28,chip_17,7934,89.63,0
2023-01-02 19:59:55,chip_38,7694,87.37,0
2023-01-02 20:00:54,chip_47,3046,36.55,0
2023-01-02 20:00:59,chip_36,1897,35.0,0
2023-01-02 20:02:52,chip_43,3632,46.55,3
2023-01-02 20:04:12,chip_2,3036,43.97,0
2023-01-02 20:05:46,chip_44,2302,35.0,0
2023-01-02 20:07:22,chip_29,5405,61.57,0
2023-01-02 20:08:01,chip_30,4520,56.91,0
2023-01-02 20:09:38,chip_39,3986,55.12,0
2023-01-02 20:10:02,chip_46,2782,35.0,0
2023-01-02 20:11:50,chip_5,6360,67.32,0
2023-01-02 20:13:09,chip_11,5958,72.72,0
2023-01-02 20:13:54,chip_6,5915,73.01,0
2023-01-02 20:15:44,chip_12,5628,71.26,0
2023-01-02 20:16:26,chip_9,5128,57.6,0
2023-01-02 20:18:20,chip_16,5103,78.57,2
2023-01-02 20:18:34,chip_14,3664,46.07,0
2023-01-02 20:18:36,chip_26,6250,68.67,0
2023-01-02 20:20:16,chip_21,4603,58.96,0
2023-01-02 20:21:56,chip_31,7858,81.23,0
2023-01-02 20:22:18,chip_25,4229,63.87,0
2023-01-02 20:23:43,chip_39,5026,57.16,0
2023-01-02 20:25:04,chip_44,5872,72.96,0
2023-01-02 20:25:37,chip_30,5474,69.83,0
2023-01-02 20:26:01,chip_0,5747,65.4,0
2023-01-02 20:26:22,chip_6,4293,53.12,0
2023-01-02 20:27:00,chip_17,6107,63.51,0
2023-01-02 20:28:22,chip_8,6017,65.98,0
2023-01-02 20:28:43,chip_17,5137,69.95,0
2023-01-02 20:29:09,chip_36,6223,72.43,0
2023-01-02 20:30:27,chip_33,5267,62.2,0
2023-01-02 20:30:50,chip_25,5756,67.26,0
2023-01-02 20:31:36,chip_43,2714,56.13,0
2023-01-02 20:33:13,chip_9,1995,35.0,0
2023-01-02 20:34:33,chip_21,3577,43.82,0
2023-01-02 20:34:34,chip_12,6539,84.19,0
2023-01-02 20:36:16,chip_30,3317,45.94,0
2023-01-02 20:37:24,chip_12,3201,48.68,0
2023-01-02 20:39:10,chip_21,3916,53.26,0
2023-01-02 20:41:02,chip_22,5464,68.84,0
2023-01-02 20:41:09,chip_4,5532,70.26,0
2023-01-02 20:42:55,chip_29,5481,69.82,0
2023-01-02 20:44:13,chip_28,5505,62.21,0
2023-01-02 20:46:04,chip_1,2560,38.72,0
2023-01-02 20:47:28,chip_49,4352,52.79,0
2023-01-02 20:49:24,chip_48,5723,65.37,0
2023-01-02 20:50:34,chip_31,6826,90.4,0
2023-01-02 20:51:38,chip_8,5082,59.39,0
2023-01-02 20:52:50,chip_29,4773,45.46,0
2023-01-02 20:54:06,chip_30,5920,69.39,0
2023-01-02 20:55:37,chip_42,2488,40.65,0
2023-01-02 20:56:00,chip_18,4289,51.11,0
2023-01-02 20:57:55,chip_23,4378,57.34,0
2023-01-02 20:59:09,chip_28,3909,47.51,0
2023-01-02 20:59:23,chip_22,4773,68.93,4
2023-01-02 21:00:42,chip_7,5306,65.32,0
2023-01-02 21:00:55,chip_43,8985,95.5,0
2023-01-02 21:02:00,chip_18,6188,71.38,0
2023-01-02 21:02:48,chip_20,4397,49.53,2
2023-01-02 21:03:31,chip_10,3386,39.39,0
2023-01-02 21:05:05,chip_43,5786,64.67,0
2023-01-02 21:05:29,chip_27,4242,61.94,0
2023-01-02 21:06:31,chip_11,5460,62.04,0
2023-01-02 21:07:53,chip_49,2541,35.0,0
2023-01-02 21:08:40,chip_44,4772,57.23,0
2023-01-02 21:09:46,chip_8,1000,35.0,0
2023-01-02 21:11:07,chip_5,6245,67.45,0
2023-01-02 21:11:11,chip_48,4348,50.76,0
2023-01-02 21:11:47,chip_34,3032,42.82,0
2023-01-02 21:11:56,chip_40,3604,38.98,0
2023-01-02 21:13:24,chip_14,5985,73.88,0
2023-01-02 21:14:35,chip_29,5124,49.74,0
2023-01-02 21:15:35,chip_1,3681,61.44,0
2023-01-02 21:16:42,chip_22,8233,96.55,0
2023-01-02 21:16:58,chip_39,5939,66.11,0
2023-01-02 21:17:42,chip_17,6802,79.94,2
2023-01-02 21:17:47,chip_19,5830,76.3,0
2023-01-02 21:19:16,chip_12,6812,94.51,0
2023-01-02 21:21:03,chip_43,5311,60.99,0
2023-01-02 21:22:17,chip_16,4562,54.97,0
2023-01-02 21:23:02,chip_18,4176,56.42,0
2023-01-02 21:23:24,chip_5,3520,47.59,0
2023-01-02 21:23:27,chip_38,6723,75.0,0
2023-01-02 21:24:17,chip_49,5304,62.57,0
2023-01-02 21:24:40,chip_45,4047,45.56,0
2023-01-02 21:25:58,chip_5,3247,46.76,0
2023-01-02 21:27:48,chip_46,4498,56.15,0
2023-01-02 21:28:36,chip_19,2846,40.34,0
2023-01-02 21:30:15,chip_31,1199,35.0,0
2023-01-02 21:31:43,chip_12,3584,47.63,0
2023-01-02 21:32:34,chip_49,6671,80.68,0
2023-01-02 21:34:32,chip_25,5194,63.41,0
2023-01-02 21:35:09,chip_16,5313,60.49,0
2023-01-02 21:36:15,chip_6,5148,58.89,0
2023-01-02 21:36:32,chip_25,4538,53.49,0
2023-01-02 21:36:57,chip_44,7361,78.13,1
2023-01-02 21:38:36,chip_36,4604,49.0,0
2023-01-02 21:38:56,chip_36,4608,55.99,1
2023-01-02 21:40:18,chip_4,4004,51.38,0
2023-01-02 21:41:47,chip_30,8071,98.35,0
2023-01-02 21:43:18,chip_12,5848,63.56,0
2023-01-02 21:44:54,chip_4,3452,41.12,0
2023-01-02 21:45:32,chip_41,5853,69.7,0
2023-01-02 21:46:49,chip_38,5940,68.19,0
2023-01-02 21:47:05,chip_24,4877,64.02,0
2023-01-02 21:47:41,chip_33,5930,75.87,0
2023-01-02 21:47:42,chip_11,4384,52.0,0
2023-01-02 21:49:20,chip_27,4565,48.51,0
2023-01-02 21:49:42,chip_7,6298,68.67,0
2023-01-02 21:50:23,chip_46,8390,95.36,0
2023-01-02 21:50:37,chip_0,1000,35.0,0
2023-01-02 21:50:40,chip_30,4150,67.08,0
2023-01-02 21:51:33,chip_3,4613,55.97,0
2023-01-02 21:51:51,chip_0,5279,58.15,0
2023-01-02 21:53:47,chip_49,6602,76.78,3
2023-01-02 21:55:39,chip_32,4976,62.1,0
2023-01-02 21:56:29,chip_1,5638,65.03,0
2023-01-02 21:57:23,chip_21,6049,74.97,0
2023-01-02 21:57:24,chip_31,4150,49.85,0
2023-01-02 21:58:34,chip_2,4091,36.96,0
2023-01-02 22:00:19,chip_0,5239,58.31,3
2023-01-02 22:01:40,chip_35,6341,78.6,0
2023-01-02 22:02:18,chip_18,6140,76.48,0
2023-01-02 22:02:24,chip_6,4987,56.79,0
2023-01-02 22:03:51,chip_8,7787,96.06,0
2023-01-02 22:04:11,chip_20,6111,71.28,0
2023-01-02 22:04:54,chip_29,5039,60.66,0
2023-01-02 22:05:50,chip_43,2989,42.65,0
2023-01-02 22:07:40,chip_10,6277,67.68,0
2023-01-02 22:07:50,chip_47,8166,84.79,0
2023-01-02 22:09:24,chip_27,3687,49.73,0
2023-01-02 22:11:07,chip_7,5649,61.55,0
2023-01-02 22:12:09,chip_47,4438,52.76,0
2023-01-02 22:12:15,chip_42,4341,53.32,0
2023-01-02 22:14:07,chip_40,5177,64.35,0
2023-01-02 22:15:50,chip_24,5223,69.07,0
2023-01-02 22:15:55,chip_48,4007,49.03,0
2023-01-02 22:17:25,chip_13,4785,54.36,0
2023-01-02 22:18:39,chip_17,3746,51.14,0
2023-01-02 22:20:19,chip_21,5554,69.54,0
2023-01-02 22:20:43,chip_47,3984,47.22,0
2023-01-02 22:21:33,chip_16,5311,62.51,0
2023-01-02 22:23:30,chip_5,6243,74.5,4
2023-01-02 22:24:14,chip_18,6832,81.57,0
2023-01-02 22:25:30,chip_3,5240,62.72,0
2023-01-02 22:26:36,chip_25,5687,67.92,0
2023-01-02 22:27:56,chip_42,3237,38.15,0
2023-01-02 22:28:24,chip_13,5808,66.23,0
2023-01-02 22:29:02,chip_22,6074,72.04,0
2023-01-02 22:30:23,chip_8,4434,61.55,0
2023-01-02 22:31:28,chip_43,5789,61.22,4
2023-01-02 22:31:30,chip_35,6113,63.59,0
2023-01-02 22:32:25,chip_31,4492,52.78,0
2023-01-02 22:32:59,chip_1,4514,51.66,0
2023-01-02 22:33:13,chip_23,4987,64.18,0
2023-01-02 22:34:14,chip_28,3250,45.24,0
2023-01-02 22:35:49,chip_44,5920,74.21,0
2023-01-02 22:37:11,chip_8,5081,66.7,0
2023-01-02 22:37:23,chip_48,5639,71.04,0
2023-01-02 22:38:29,chip_3,9500,107.87,0
2023-01-02 22:39:20,chip_12,3663,35.34,4
2023-01-02 22:40:28,chip_13,5490,63.21,0
2023-01-02 22:40:53,chip_20,3891,49.84,0
2023-01-02 22:41:48,chip_22,1000,35.0,0
2023-01-02 22:42:20,chip_3,2968,35.99,0
2023-01-02 22:44:10,chip_48,7741,87.94,0
2023-01-02 22:44:32,chip_37,5874,72.47,0
2023-01-02 22:46:02,chip_5,4556,50.38,0
2023-01-02 22:48:00,chip_24,5954,75.41,0
2023-01-02 22:49:55,chip_33,7370,76.71,0
2023-01-02 22:50:13,chip_44,5993,65.33,0
2023-01-02 22:51:02,chip_12,7726,86.46,0
2023-01-02 22:51:21,chip_25,4711,54.49,0
2023-01-02 22:52:15,chip_2,6995,77.38,0
2023-01-02 22:52:55,chip_1,4787,56.06,0
2023-01-02 22:53:14,chip_24,8064,85.58,4
2023-01-02 22:54:46,chip_47,6012,67.12,0
2023-01-02 22:56:04,chip_2,3400,45.74,0
2023-01-02 22:57:09,chip_46,4051,50.7,0
2023-01-02 22:58:55,chip_18,4489,62.97,0
2023-01-02 23:00:47,chip_23,4424,61.82,0
2023-01-02 23:01:05,chip_29,4316,53.08,0
2023-01-02 23:01:48,chip_11,6030,77.09,0
2023-01-02 23:03:16,chip_19,3661,43.51,0
2023-01-02 23:04:45,chip_36,5692,70.23,0
2023-01-02 23:06:30,chip_13,4287,53.75,0
2023-01-02 23:07:25,chip_5,5657,67.36,0
2023-01-02 23:08:14,chip_27,7027,70.87,0
2023-01-02 23:09:01,chip_40,4917,54.83,0
2023-01-02 23:09:36,chip_0,3695,48.56,0
2023-01-02 23:11:28,chip_0,4949,62.31,0
2023-01-02 23:12:24,chip_20,6003,68.67,0
2023-01-02 23:13:50,chip_24,8102,93.12,0
2023-01-02 23:15:47,chip_3,5226,64.22,0
2023-01-02 23:15:49,chip_46,8933,94.12,0
2023-01-02 23:17:30,chip_25,5589,59.44,0
2023-01-02 23:19:27,chip_30,3768,49.75,0
2023-01-02 23:21:00,chip_29,4439,56.26,0
2023-01-02 23:22:08,chip_3,3966,47.27,0
2023-01-02 23:23:15,chip_23,4079,52.69,0
2023-01-02 23:24:36,chip_41,3931,42.67,0
2023-01-02 23:26:07,chip_38,5421,57.48,0
2023-01-02 23:26:40,chip_3,5969,72.41,0
2023-01-02 23:28:04,chip_41,3811,53.57,0
2023-01-02 23:28:49,chip_8,3536,42.43,0
2023-01-02 23:29:21,chip_13,3716,50.85,0
2023-01-02 23:29:46,chip_27,3311,46.78,0
2023-01-02 23:29:47,chip_8,4166,60.46,0
2023-01-02 23:31:23,chip_28,3080,42.51,0
2023-01-02 23:32:55,chip_26,4960,55.16,0
2023-01-02 23:33:21,chip_11,5953,71.31,0
2023-01-02 23:34:51,chip_36,5139,71.33,0
2023-01-02 23:35:27,chip_11,4906,39.75,0
2023-01-02 23:35:47,chip_0,4682,60.14,0
2023-01-02 23:35:59,chip_15,6752,81.54,0
2023-01-02 23:37:36,chip_14,4021,48.02,0
2023-01-02 23:39:10,chip_19,5108,59.34,0
2023-01-02 23:39:17,chip_19,7175,72.74,0
2023-01-02 23:39:36,chip_28,4013,52.06,0
2023-01-02 23:40:55,chip_0,3578,45.2,0
2023-01-02 23:40:57,chip_46,7075,83.92,0
2023-01-02 23:42:45,chip_22,6476,78.51,0
2023-01-02 23:43:51,chip_16,5647,71.04,0
2023-01-02 23:44:34,chip_15,8352,86.42,0
2023-01-02 23:46:00,chip_31,6703,70.16,1
